transactionHash,blockNumber,timestamp,position,transactionFee,coinbase_transfer,flashbots,liquidator,bidPrice,nftAsset,nftTokenId,nftPrice,ethPrice,revenue_eth,revenue_dollar
0xa3c4ec8753787adb57a543fbfcc72457492abad1f51aea28de5890704bfb3f2a,14774626,1652545404,171,71170745477649616,0,False,0xc387339879190ec6bb5dd0ceae32f9e1d2ed386d,14500000000000000000,0xed5af388653567af2f388e6224dc7c4b3241c544,444,3.699,2062.3681430818096,-10.87217074547765,-22422.418591619116
0xaa36dff1f81866b2671451e65c7d243e5cb63d3d8b186240d385f6142da1dd21,14872146,1653908000,64,20594821184729278,0,False,0xc5756e5f26ba70b9bf28def5d8daf586ec838756,9597000000000000000,0xed5af388653567af2f388e6224dc7c4b3241c544,6967,10.85,1996.0829423717946,1.2324051788152708,2459.9829555238234
0xf9c9608c78be12ddd54c8677b79de7cd817814c8d188d7e96b8d7666245fefe8,14878433,1653996383,299,28433074616713550,0,False,0x5d30c7f521b0b05bd3245609c26cb2f21663b8d1,11089900000000000000,0xed5af388653567af2f388e6224dc7c4b3241c544,6430,27.1,1945.6230322025622,15.981666925383287,31094.29926301563
0xd29c69bbdd78284fadf9d71c33cad01d4d3e3411104f6d61de56bc2a60285969,14880152,1654020211,148,63066893260457585,0,False,0x0be72c280d33d8ccc46ad789bdf0a4b92ac750ce,10588300000000000000,0xed5af388653567af2f388e6224dc7c4b3241c544,1571,2.99,1945.6230322025622,-7.661366893260458,-14906.131885681736
0xbaa8c88461ff0e808aed237d2a88859637bb1868da1165880bd68ff7b1994ec4,14972120,1655364467,110,29592916846029747,0,False,0xaf1c962f799954e2a43ffdea5acaa942d53e1f84,8739100000000000000,0xed5af388653567af2f388e6224dc7c4b3241c544,3126,11.81,1064.8708449298513,3.04130708315397,3238.5992433293095
0xd9a88bd8e08399e73086dc536a0670b8c2503ee0aadc922cb6f772dd8f38611c,15235022,1659065872,287,20177979008840928,0,False,0x1a81ec53721568bc029dc56e187d078a06fc75aa,8530100000000000000,0xed5af388653567af2f388e6224dc7c4b3241c544,937,1e-05,1724.7642391971906,-8.55026797900884,-14747.196445747282
0xb5854b285c4cbe4c365417f1ec49ad7b222e2be730023d89156dbd4603b320b8,15239589,1659127121,66,14490988000000000,0,False,0x826eb237dac0bc494ced68fb93d3337a0379eea1,8710000000000000000,0xed5af388653567af2f388e6224dc7c4b3241c544,6378,1.92,1724.7642391971906,-6.804490988000001,-11736.142722041963
0xee935bbedcff1d7b28bb3ecb1054187d0ce8a6c44b2a27fbe411b79a528f6745,15304145,1659996160,195,11268822698192220,0,False,0xe4709a6bc622d60ee15a29880561c85c7fdac46d,8174900000000000000,0xed5af388653567af2f388e6224dc7c4b3241c544,5803,8.45,1774.5743444293018,0.2638311773018079,468.18803850036664
0x497942f3bd8868b51ea7b2ba896e7b8f145657710edcb1fa4e91989d4a7e920c,15305572,1660015289,57,6552362920015482,0,False,0x69e0e2b3d523d3b247d798a49c3fa022a46dd6bd,9042900000000000000,0xed5af388653567af2f388e6224dc7c4b3241c544,7508,15.3,1702.460203121933,6.250547637079986,10641.308599846512
0x0f8c650c8019b333056225590b47b52339b6a139639e92833ddfd52feaee8d4d,15316961,1660169764,34,35928327000000000,0,False,0x826eb237dac0bc494ced68fb93d3337a0379eea1,7956400000000000000,0xed5af388653567af2f388e6224dc7c4b3241c544,3251,35.0,1850.603314707671,27.007671672999997,49980.48672059026
0x7b9b2977afcbb15e6b771fad13fe986330a6b0244e93174cc1e88bb0f91177d3,15318438,1660189825,20,25259777000000000,0,False,0x826eb237dac0bc494ced68fb93d3337a0379eea1,7956500000000000000,0xed5af388653567af2f388e6224dc7c4b3241c544,1090,24.75,1876.7510895708726,16.768240223000003,31469.813108701386
0x06e10e3b14f7d33a0a45fdd478c0223f2228998965d8be674460adf492f91213,15318453,1660189989,52,22402155000000000,0,False,0x826eb237dac0bc494ced68fb93d3337a0379eea1,8107500000000000000,0xed5af388653567af2f388e6224dc7c4b3241c544,8361,3.43,1876.7510895708726,-4.699902155,-8820.546490272744
0xc3712e975e72cd4e0bdc03c6219a6a293d4bfd800c24fd426bccc93909a952df,15349693,1660616120,278,17581036507308003,0,False,0xeb4d2e17a1fa87c9a1d68684994dfc25bab5e474,17500000000000000000,0x60e4d786628fea6478f785a6d7e704777c86a7c6,16647,20.990000000000002,1876.965221293152,3.472418963492694,6517.609628234602
0x420a40c11f8ba4a0239acbd52a9b064f657c04cefdf48e23c1a0198f75a6f753,15353272,1660665307,129,19892564765950658,0,False,0x31e6d7732c36e5f202912a7337ec3ce144ee6249,14076500000000000000,0x60e4d786628fea6478f785a6d7e704777c86a7c6,20,13.9,1876.965221293152,-0.19639256476594966,-368.62201378625036
0x3b7c71ae8c1676d34d2be41b6a886868092acb4cec7123e972f9e4e5a2fcac8f,15356021,1660702924,160,16572935614136291,0,False,0x53f2f84f7829e2d4f9c024f7bedb06609dab5ac5,12967900000000000000,0x60e4d786628fea6478f785a6d7e704777c86a7c6,8456,14.1,1834.0291360643967,1.1155270643858632,2045.9091381520573
0x5fda889e12703a2c60878949a21350867486831c9bb3dd4b9c44b9cc5259457d,15357754,1660726247,210,12210092055289256,0,False,0x680e19a60fb02cfe4ffaba98bf9f1c6ee4ecd808,6409200000000000000,0xed5af388653567af2f388e6224dc7c4b3241c544,1730,7.8,1834.0291360643967,1.3785899079447104,2528.374057854933
0x5b815d0d1b7f8a103dac1ed6b687b411a72a4ab587dd75c4c0a30c845ea29d00,15364104,1660813659,22,7697457890940890,0,False,0x4f2db816a3dbe6ab7edfaf19c94b3c4befcc75b3,13575400000000000000,0x60e4d786628fea6478f785a6d7e704777c86a7c6,19422,13.99,1848.2780303238876,0.4069025421090592,752.0690290631146
0x6e98abf65dc7f3ad63b64cdafaa1314e6947a65375f3182cc260903fdc1bdaa9,15366840,1660851047,214,26004338287596399,0,False,0x9250f8149067fc068189f95e92f0eea9673f62d0,6800000000000000000,0x8a90cab2b38dba80c64b7734e58ee1db38b8992e,678,21.5,1848.2780303238876,14.673995661712404,27121.623798611072
0xbf12b12678b2f5c3311b3bd13b44a75d265b29b0ff10779bdcc6375d2dacb3ff,15369318,1660883928,85,10852732783518205,0,False,0x69e0e2b3d523d3b247d798a49c3fa022a46dd6bd,7110000000000000000,0x8a90cab2b38dba80c64b7734e58ee1db38b8992e,2124,23.5,1609.1629941839105,16.37914726721648,26356.71765869329
0x0efb8dca118705bf68e6b0dd3d6f5ba7691b3b2372de3942d60c35610fcc699d,15371019,1660908524,56,11900139125488003,0,False,0x33d5cc43debe407d20dd360f4853385135f97e9d,6505100000000000000,0x8a90cab2b38dba80c64b7734e58ee1db38b8992e,4122,19.79,1609.1629941839105,13.272999860874512,21358.42019792746
0x3ab73823c1f9a808d1e2fecdf30d682dac7b8d77d49388e3801e5e57db34a535,15371099,1660909663,218,20704213831409284,0,False,0x8d439070499d73ad7585ba70ad820974b76e122b,6505100000000000000,0x8a90cab2b38dba80c64b7734e58ee1db38b8992e,9605,13.9605,1609.1629941839105,7.434695786168591,11963.637332117552
0x4ea73960aa9c12fa79c6297281639b3352d4884b78c0790ad340b5ac65261a3d,15372027,1660922144,217,15351087238042588,0,False,0x944c7dc0e0cc55674fe8f4ecdce1fe138b805084,6756800000000000000,0x8a90cab2b38dba80c64b7734e58ee1db38b8992e,9437,20.0,1609.1629941839105,13.227848912761957,21285.764963072415
0x5ac5069525f547afa94f12b950f53473fa3309f7130474bab4374e6e884590c8,15372353,1660926344,214,14487264027658882,0,False,0x51aceb6e60635c770b97025596080f588b9bb7ba,7088200000000000000,0x8a90cab2b38dba80c64b7734e58ee1db38b8992e,4237,6.669,1609.1629941839105,-0.4336872640276589,-697.8734963221757
0x935a12abc32f63b25eb4bde5ceecf5d7661e9f53590f0850844a44362cbf67fc,15381513,1661051608,16,8873555871609919,0,False,0x95e905555d9c28c1ccf937eb99fe5c8849e945c4,6460200000000000000,0xed5af388653567af2f388e6224dc7c4b3241c544,8490,6.96,1620.9869448064933,0.49092644412838965,795.7853567923939
0x49b6d0b99abd2570adf06c1e31550b019003f3efbfaa2edfb6d7632665ba940b,15382088,1661059414,117,6454740789966840,0,False,0x61273afb2465956d2509c94590d235548525fe4a,12845400000000000000,0x60e4d786628fea6478f785a6d7e704777c86a7c6,2096,15.0,1620.9869448064933,2.1481452592100334,3482.1154207274244
0x6cec0d28d8abecfe9ac70895138f5ddf9980ae0b11ee07db92203e346904959e,15382835,1661069600,78,18637010526244448,0,False,0x61273afb2465956d2509c94590d235548525fe4a,12496400000000000000,0x60e4d786628fea6478f785a6d7e704777c86a7c6,8117,38.99,1620.9869448064933,26.474962989473756,42915.569370172045
0x75769f180babd8a41a21cf11aef1a1d2efde7ceb6634a6079070e19676cbc989,15382836,1661069615,248,9318373688946342,0,False,0x366bc8c683b0b638f6d3476d737ad11d0a602109,13140000000000000000,0x60e4d786628fea6478f785a6d7e704777c86a7c6,1508,25.0,1620.9869448064933,11.850681626311053,19209.800203308398
0xeab6309904644a94b9cacacbc04d6ca4e97b2b75d713e111b9c4cb954ecdc2cd,15382936,1661070920,26,15590038353512193,0,False,0x12ccdf3513f8f09f4c0e6ad7821988a7a8ac0be1,13550000000000000000,0x60e4d786628fea6478f785a6d7e704777c86a7c6,4137,27.689,1620.9869448064933,14.123409961646487,22893.86316397893
0xb7c9bbab9d332a9b6013acf7e549c05afb304bf09db8ae4fc74825a7c167abfd,15383220,1661074686,90,4306360703316232,0,False,0x70286f06f48e3a0299bf71df0b4cd9b077fb4276,12735800000000000000,0x60e4d786628fea6478f785a6d7e704777c86a7c6,11164,17.8,1620.9869448064933,5.059893639296686,8202.021531409342
0x77f7138a8d181f3bb0954773b906c7fe4efcdb8038cd5220414a0d2a054e6783,15383402,1661076984,106,24610599702157272,0,False,0x9435f1085584764b081177944033d4ed2cfd23ee,17219700000000000000,0x60e4d786628fea6478f785a6d7e704777c86a7c6,24413,23.9,1620.9869448064933,6.655689400297842,10788.78562656976
0x0c5b8608f44442eb3b174f604852df3dc7ac8a2a45c13ffa408873f9568c9605,15384221,1661088404,214,7761000513530176,0,False,0xc997cd38e441841e084c8895b81ee12063e9bbb2,12469500000000000000,0x60e4d786628fea6478f785a6d7e704777c86a7c6,8097,27.0,1620.9869448064933,14.522738999486469,23541.17032099968
0x5a7a7e3bd8843d59ae002d7eee849052e5e95675057a1e8ec95b5b0ee7a0551f,15386107,1661114233,510,16483295249437890,0,False,0x3ea899819660317a8724d5af4e0becf0cdb08ea4,6641200000000000000,0x49cf6f5d44e70224e2e23fdcdd2c053f30ada28b,1006,5.597,1620.9869448064933,-1.0606832952494378,-1719.35377417367
0x40abe7a7439e9464fc852b93f02320c7ddfe350e2ff0264b301dd8df7a385139,15386997,1661125902,121,16444850055778872,0,False,0xa0a8669028898b9e03abba675fc8cadaf2945ba9,82643900000000000000,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,842,152.69,1620.9869448064933,70.02965514994422,113517.1567473604
0xedbbd40ebb1872621b1f0f252b86d48ef0bc8d211ed42b9724688a178edb2786,15387454,1661132527,34,13332133970700250,0,False,0xa0a8669028898b9e03abba675fc8cadaf2945ba9,68692800000000000000,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,7860,165.0,1622.6678068423164,96.29386786602929,156252.95938253356
0xb1c3c0d8e0b8e6a9414af1fe5981200e42675609ae31ca2afb0ee76084ad7a14,15387513,1661133251,184,9230242855115909,0,False,0x44cbdb1979fbc26fc72156959191f322005e8f37,73000000000000000000,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,1036,180.0,1622.6678068423164,106.99076975714489,173610.47771419754
0x731015b955989375624274b6d66a7303de25c8c62abee39f6ad20fb31dd6b9f9,15389107,1661155149,167,7974726935161869,0,False,0x4b4624e087387fca1ae95d4f25bce3e4c41c8c1d,12770000000000000000,0x60e4d786628fea6478f785a6d7e704777c86a7c6,24412,10.33,1622.6678068423164,-2.4479747269351613,-3972.2497813612963
0x258b9f3cc213ea1a7b01059dfe68cd8fa2cac8a94e7d714b0ffcb3b85ddecb29,15394652,1661231060,268,29856311000000000,0,False,0xc16ca6936270af9fdb52f6e3cac38c4a30201c93,7014800000000000000,0x49cf6f5d44e70224e2e23fdcdd2c053f30ada28b,14272,5e-19,1666.4382739664154,-7.044656311,-11739.484903589455
0x57c585bce8e62e48d271b26a5f168eddc1eb59561e7c1d773550a207d33355a7,15394917,1661234539,53,14716243960890720,0,False,0x185dbafc82406762367ad221830e7e217a8c84b4,7079200000000000000,0x8a90cab2b38dba80c64b7734e58ee1db38b8992e,1879,6.89,1666.4382739664154,-0.2039162439608912,-339.813833619902
0xd34546284989479382b3788fe597b55ef6250b36a2eefc528d47d183d11b0372,15395577,1661244353,154,10522463761920129,0,False,0xc8d121777b3a2cb793f7c5a04bd53dc5d252da1a,5797200000000000000,0xed5af388653567af2f388e6224dc7c4b3241c544,5600,10.0,1666.4382739664154,4.1922775362380795,6986.171741476762
0x9ce55ab347768a88861b7ba72a4145328eb7d6a8760181a30e618111eefa61db,15395972,1661249748,170,9184129984363998,0,False,0x366bc8c683b0b638f6d3476d737ad11d0a602109,12811200000000000000,0x60e4d786628fea6478f785a6d7e704777c86a7c6,12562,15.85,1666.4382739664154,3.029615870015636,5048.667841210116
0x7b87efc2692fd9a84ad2653b7ec75a4d5ec338a21468be7192537768f6880ffb,15396823,1661261003,86,15926232936221448,0,False,0x3f703546e6af3e06d5a1653a352f0a05744d1928,7100000000000000000,0x8a90cab2b38dba80c64b7734e58ee1db38b8992e,6632,8.9,1666.4382739664154,1.7840737670637792,2973.048809014525
0x1b28b8ad6057329da63babb4411d19caf3b2e0ce02c47f9b769b7eb1d8c9b8be,15396834,1661261166,90,7067880127741569,0,False,0x02fef8e09bd782d7a0628e9bb5f56977fd2d4802,6050600000000000000,0xed5af388653567af2f388e6224dc7c4b3241c544,8523,1e-05,1666.4382739664154,-6.057657880127742,-10094.71294203913
0x77f337f8cfde605a3663a112953a04755bb9d02d98980f3085d2ba15d49030c3,15398484,1661282794,92,19977488930307133,0,False,0x25d7472c234111bebb50b8a987b6316629fc6bf6,13100800000000000000,0x60e4d786628fea6478f785a6d7e704777c86a7c6,7802,13.999,1666.4382739664154,0.8782225110696938,1463.5036055054318
0x9f2f16d013c10c9d4cb6dce1c77a34c69c6ef6ca21dab60007491198f868b54e,15402206,1661334582,81,10760710276797802,0,False,0x82bbcac5a8b81368a4a96f0265cb40e46020a1e1,5909600000000000000,0x49cf6f5d44e70224e2e23fdcdd2c053f30ada28b,11735,17.5,1659.0620035101701,11.5796392897232,19211.339559933258
0xf8509e04b6c60fabb64f936d14828e44804a1f9845f28ae0cd41f07582c71e83,15403291,1661349263,59,15657364117405799,0,False,0x2988959e46bdb31a54835b4957b62ba8847d3e36,13750000000000000000,0x60e4d786628fea6478f785a6d7e704777c86a7c6,4737,14.889999999999999,1659.0620035101701,1.124342635882593,1865.3541461192804
0x987f0e9a3f1944fd6046ec9448a1bedf18737fc2f1b92e5829e5ae203b46ce64,15403735,1661355707,98,24779309696931278,0,False,0x4c24890d64820773194ddba26ce24b2533d1f3fb,7062200000000000000,0x8a90cab2b38dba80c64b7734e58ee1db38b8992e,9043,14.3,1659.0620035101701,7.21302069030307,11966.848557814521
0x7c8294e567b645a385e028fcb4c4973d458046474dc72c2079e50150929a2a13,15404348,1661364030,85,22150591035303271,0,False,0x82bbcac5a8b81368a4a96f0265cb40e46020a1e1,6800000000000000000,0x8a90cab2b38dba80c64b7734e58ee1db38b8992e,9859,7.72,1659.0620035101701,0.8978494089646967,1489.5878392873917
0x07dfe5b77fd8d22cc00a8cc9667262cab11f2e33b0719f3c0423559821aeb016,15404373,1661364380,194,24390047703928511,0,False,0x9272227568d59326a9be3a2bebbc79c5eb2aff4a,6760800000000000000,0x8a90cab2b38dba80c64b7734e58ee1db38b8992e,9045,13.8,1659.0620035101701,7.014809952296073,11638.004653699403
0x8ce3757b16991b760129593d950b5883a69cfac509d88b9c62b411ac8d2000e7,15406296,1661391054,139,11986436741465906,0,False,0x3e5e68cc7cf9f1ac5ed19e59c9796e43dfb901b3,70095800000000000000,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,1590,165.0,1694.7430260239971,94.89221356325854,160817.91716031215
0xf4218427cc98f682d89046632a356298102780991c76dde861585f492bd494ef,15407533,1661408621,146,8667457142683073,0,False,0xb00b18b3bf6ecc43e6235ee69424d4a220437a4d,6905600000000000000,0x8a90cab2b38dba80c64b7734e58ee1db38b8992e,8273,8.8,1694.7430260239971,1.885732542857318,3195.832075953938
0xb92564240e7ce75b138a90420cf2b99d0c8fccdca1ec45f86fde115bc32a4e2c,15408329,1661419861,42,13371637807065837,0,False,0xa07221143565ac4202371cdcb15e7091cde47474,13576800000000000000,0x60e4d786628fea6478f785a6d7e704777c86a7c6,27450,14.95,1694.7430260239971,1.359828362192933,2304.5596334161073
0x60c3dedc1b5df2d0291dcc6df1183fbdfc966b9f2b5e03b2f51e1df0b96bab93,15408345,1661419998,206,14861370128304599,0,False,0xc612bda4a16c9dd2054e23e0bb5f16b8b073271d,72500000000000000000,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,6941,22.22,1694.7430260239971,-50.2948613701283,-85236.86555186867
0x7d97915ab15af2d74a5604225223940aec41e12678e3e3e2808a9ce648c548c9,15409220,1661432405,180,13720462300468827,0,False,0x3f703546e6af3e06d5a1653a352f0a05744d1928,74200000000000000000,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,9415,85.0,1694.7430260239971,10.786279537699528,18279.97202326162
0x161c891f232394feb5eb9c21aa35c1152de50731acb29339d4cad7642b314f69,15410287,1661446828,102,57156876032674640,0,False,0x12ccdf3513f8f09f4c0e6ad7821988a7a8ac0be1,7450000000000000000,0xed5af388653567af2f388e6224dc7c4b3241c544,3930,9.6,1694.7430260239971,2.0928431239673246,3546.831288905899
0xa79c3e483ae700485662b784740cd4b5a3ddd9d20503e30a387818259b888f4b,15410390,1661448271,162,34761053322979230,0,False,0x82bbcac5a8b81368a4a96f0265cb40e46020a1e1,6873900000000000000,0x8a90cab2b38dba80c64b7734e58ee1db38b8992e,7523,14.0,1694.7430260239971,7.091338946677021,12017.99722505324
0x3d6054f6b9fda6326c9b98c04d274a6b05078ffdbef1208c023c7d8dd3d040f1,15410412,1661448605,252,39331282531697384,0,False,0x5d4b1055a69eadaba6de6c537a17aeb01207dfda,6050500000000000000,0x49cf6f5d44e70224e2e23fdcdd2c053f30ada28b,17717,18.0,1694.7430260239971,11.910168717468302,20184.67537269858
0x102515311189877bbeaeb5bf7bc86a4fcd4aaab1b5909ffbd26657a8529708dc,15410450,1661449087,200,26475526078501650,0,False,0xb00b18b3bf6ecc43e6235ee69424d4a220437a4d,7083900000000000000,0x8a90cab2b38dba80c64b7734e58ee1db38b8992e,3200,15.0,1694.7430260239971,7.889624473921499,13370.886055126708
0x3277d3b680494bd00a8f01ac84260136cc07aca6efab29fbd23718c6ddc39cc2,15411206,1661459890,79,59583548462299999,0,False,0x36742b5a8b3a0dcde3aca9e852348186233738a6,6294211920000000000,0x49cf6f5d44e70224e2e23fdcdd2c053f30ada28b,14294,7.6899999999999995,1694.7430260239971,1.3362045315376991,2264.523311165178
0x7c3df0da25bf89ca15bb9c0aea736944b621c541de79e426eb1e94da3dfda37b,15412207,1661473234,141,40319167093257195,0,False,0x36742b5a8b3a0dcde3aca9e852348186233738a6,6348182295000000000,0x49cf6f5d44e70224e2e23fdcdd2c053f30ada28b,15846,6.8888,1506.3554801318176,0.5002985379067417,753.6274442777562
0xfc700fc5e23e21e191ecff137f7f529d2709b37a74b60b13ce2fef091107fa0c,15412470,1661477041,323,21946868972384074,0,False,0x570b4cba2680d33333bb8475da78ebf646632b12,6557500000000000000,0x49cf6f5d44e70224e2e23fdcdd2c053f30ada28b,17012,4.65,1506.3554801318176,-1.9294468689723838,-2906.4328646997274
0x33ad668f98742f69c2fdb3ce0068436d47e50e740a3ff3f49c28a228ed4ba2e6,15413041,1661484995,61,27318105387471708,0,False,0x570b4cba2680d33333bb8475da78ebf646632b12,6872800000000000000,0x49cf6f5d44e70224e2e23fdcdd2c053f30ada28b,3895,15.45,1506.3554801318176,8.549881894612527,12879.161446429387
0x6825b31b40479b13ffdbd38611702f0f03f642e0bf56cbe79f2494717242691e,15413571,1661492448,56,11244781148198055,0,False,0xe4709a6bc622d60ee15a29880561c85c7fdac46d,7376000000000000000,0xed5af388653567af2f388e6224dc7c4b3241c544,9357,24.75,1506.3554801318176,17.362755218851802,26154.481474104727
0x8ee4c046e7fb1421911337c06a34cd4a149a84b2be9d718ed464765c6f385a08,15451027,1662009890,103,12536663146637003,0,False,0xcd2854b46c7e553d530eab029712ad205ba6ed02,7030400000000000000,0x49cf6f5d44e70224e2e23fdcdd2c053f30ada28b,11748,7.5,1583.8171846949976,0.4570633368533628,723.9047674023944
0xd68ea6649b13512b3513b00c95c8e299099aa07626bce279983a3538fee196ef,15466714,1662226590,356,6375828916526064,0,False,0x0735f6ff5e1562d8c7502315277b6ce87e92bd42,6126700000000000000,0x49cf6f5d44e70224e2e23fdcdd2c053f30ada28b,13628,6.3,1555.0018184992161,0.16692417108347415,259.5673895862766
0xa9641138c5fa76ced3a4b9b6defb357f2257a5891f2321a8a875220dfaab7cb7,15487088,1662509090,113,36767724142014675,0,False,0x157b975ce9669be502ac8519b4b98fb7d5f35595,5720000000000000000,0x49cf6f5d44e70224e2e23fdcdd2c053f30ada28b,4284,7.05,1626.4625579853118,1.2932322758579855,2103.3938754611454
0x2cd8402e72e8aea08156456bde339a7885922f081cfd31bde0f7ed564ad47b42,15487122,1662509465,163,33472966060132155,0,False,0x157b975ce9669be502ac8519b4b98fb7d5f35595,5430000000000000000,0x49cf6f5d44e70224e2e23fdcdd2c053f30ada28b,10764,8.1,1626.4625579853118,2.636527033939868,4288.212503819264
0x19b01b72e3c50045377c5ce28d681a5528c368645beb29fd82431025c626f723,15487547,1662515223,41,23061723418374852,0,False,0xa87dcb554efa5331ed76e1823df97409154ecb5a,5569400000000000000,0x49cf6f5d44e70224e2e23fdcdd2c053f30ada28b,4839,6.5,1626.4625579853118,0.9075382765816252,1476.0770267985315
0x35d5fd821e48a4663438e4efb7189764e5ceef9c69d03290aebf0dd4ab4a2214,15490263,1662553168,163,20150679336642126,0,False,0x157b975ce9669be502ac8519b4b98fb7d5f35595,5520000000000000000,0x49cf6f5d44e70224e2e23fdcdd2c053f30ada28b,6646,5.5,1626.4625579853118,-0.0401506793366417,-65.30357661872226
0xd2fd2c86b600e3af34da69a73cbdbfe42aa6b16ed83c59376b93bb049c59437e,15490291,1662553621,211,10324432650997016,0,False,0x0bfff40545a2250c3f11993e7b75dbbcb11e36ac,5423600000000000000,0x49cf6f5d44e70224e2e23fdcdd2c053f30ada28b,9989,13.5,1626.4625579853118,8.066075567349003,13119.169900173285
0x80b96cf7e26ff80773ffec2fd1e1e1cc09dfe2a0f31cf61d41d1b6240e5bd91f,15490341,1662554330,73,16584045469859880,0,False,0x9250f8149067fc068189f95e92f0eea9673f62d0,5390000000000000000,0x49cf6f5d44e70224e2e23fdcdd2c053f30ada28b,5386,7.4990000000000006,1626.4625579853118,2.092415954530141,3403.2362057743712
0x57892fad20c508bf7116656be5fc0d53479b2506369b1ff240fa3dd8b8a2650d,15490373,1662554836,98,16280262614444254,0,False,0x157b975ce9669be502ac8519b4b98fb7d5f35595,6800000000000000000,0x8a90cab2b38dba80c64b7734e58ee1db38b8992e,9148,8.999999999999998,1626.4625579853118,2.1837197373855544,3551.738389991122
0xa3311f441d04426bf76521513b16ad563e314c2949089f219381aa1263a17fd0,15493908,1662603444,225,27415139143494600,0,False,0x47d5aec8eb4b3aaf21d12823bb2d74e97011dab0,13100000000000000000,0x60e4d786628fea6478f785a6d7e704777c86a7c6,15676,11.989999999999998,1632.990755071255,-1.137415139143496,-1857.3884068994141
