transactionHash,blockNumber,timestamp,position,isError,callingFunction_internal,callingFunction_normal,callReward,rewardCount,transactionFee,coinbase_transfer,total_miner_reward,flashbots,ethPrice,revenue_eth,revenue_dollar
0xbe851c336bf40ec534443ce3ec17ed4eaaf74b96d4d766302ab498036a15d479,13597946,1636674882,0,None,0x88c2a0bf,0x01010114,40000000000000000,1,29534408164876320,0,0,True,4729.599730534028,0.010465591835123682,49.498060323280086
0x1740388ab8544ef96bf828e34f78bb1776d0b4f765c643c6898ab5df4d4e3eca,13432888,1634439198,0,None,0x88c2a0bf,0x00011ea8,40000000000000000,1,18803636418348936,12360000000000000,12360000000000000,True,3845.909072752931,0.008836363581651064,33.98385086881541
0xf9288185f21467c00d7c6c482968ae93ca48fb00b954acea35de6f7d9409b82e,13442308,1634566743,6,None,0x88c2a0bf,0x000113d2,40000000000000000,1,17368190477382712,0,0,False,3748.748894483623,0.02263180952261729,84.84097092807549
0x048f2b1d43a783fd337d6aa98e06beda6b971f0ecab8902fab8d0fd9ec2c54ff,13620465,1636981280,1,None,0x88c2a0bf,0x01010108,40000000000000000,1,36839742107216748,0,0,True,4572.830999274668,0.0031602578927832498,14.451325257821685
0x1d2fce34b266f03ac52d0cdb6e4b8c08c9b0bbfe0db3214bdbb73b1207b8c994,13023743,1628950293,203,None,0x88c2a0bf,0x21010000,16000000000000000,1,9747224291138901,0,0,False,3267.0716735581755,0.0062527757088611,20.428266399532742
0x6b946062aa4e566e2c88ce06262ba300c51775a45394c5bf77d99b60528a5bf5,13010972,1628779495,126,None,0x88c2a0bf,0x21010000,16000000000000000,1,12191459735819078,0,0,False,3040.91045162258,0.003808540264180923,11.581429894773189
0xcb48ced0566bbc05d4fb6113d66e49518e816dd5258ae04814975f8a6a541bae,13181337,1631053620,1,None,0x88c2a0bf,0xc0bcfd4c,200000000000000000,5,104348367568039400,0,0,False,3432.079160627526,0.09565163243196062,328.28397434973607
0x817d89c908336e30858567c4277df5f501b59159079c735db89c348dbe22d55a,13764764,1638966065,4,None,0x88c2a0bf,0x00011607,32000000000000000,1,13468239497927584,15744000000000000,15744000000000000,True,4423.419464205254,0.002787760502072415,12.331434066409733
0x45429b1f12bf4edd1545595f79c7d3a832d0d9849963d83d10dd73444f7f384f,13163360,1630813237,0,None,0x88c2a0bf,0x96bc3e6f,40000000000000000,1,20864718303271632,0,2319285051154884,True,3949.6718922059836,0.01913528169672837,75.57808426701166
0x82d4dafd5dcbaa38c243bc9e7805089ac51979d85eeac2efdd1524ec4aa5b780,13065201,1629502476,0,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,5626070278766388,6536048000000000,6536048000000000,True,3275.8744596305423,0.0038378817212336115,12.572418709672093
0x858c3bbabc9ff5c924f5efeeb39e21dbd68deff77e6e2302044848f51b5238a6,13429439,1634392905,0,None,0x88c2a0bf,0x000107cf,40000000000000000,1,21548547388998768,11800000000000000,11800000000000000,True,3833.8378405207486,0.006651452611001233,25.50059071448706
0xc55995a0f104359326874ed12e3c55a17adefb6c2497c04614ca625f6f10b40c,15034936,1656341811,2,None,0x88c2a0bf,0x000109c8,16000000000000000,1,15384422706531426,0,0,False,1190.453853947138,0.0006155772934685749,0.7328163614120133
0xfb2c25c5c267a06fc0ddfde08b1bc10543270d6d52b460cd39084b4a9acd1d6d,13239741,1631834848,0,None,0x88c2a0bf,0x96bc3e6f,40000000000000000,1,12823160352608256,0,0,False,3569.1759729110972,0.027176839647391746,96.99892308912831
0x9fde90dac04972edcdd7cd9128dbb7e071d324093d3670c8b41d521ac8e8f654,13237642,1631807148,4,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,22192362991505808,0,0,False,3569.1759729110972,0.017807637008494193,63.55859014503992
0xabaa3e15a1ac3760138ce76acb6873a1a72c97111e3381758f7ead7ec24c197a,13172653,1630937790,0,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,22910637552232870,9400840000000000,9400840000000000,True,3919.7038413309474,0.007688522447767129,30.136730972672034
0x6f3eff98a1ace7e7587af941efa7125e6c56f7aa680160ea9dbe982b37895b9a,13165383,1630840737,6,None,0x88c2a0bf,0x01000000,40000000000000000,1,25252358970280480,0,0,False,3949.6718922059836,0.01474764102971952,58.2483432514269
0x782545ff34fb908873d43144dd8909fb19ea0ac790de6d69abe76485e32a1556,13583944,1636485120,2,None,0x88c2a0bf,0x01010104,40000000000000000,1,38223172287670272,0,0,True,4743.274249450605,0.0017768277123297316,8.427981133603842
0x1a8bf16e008c24e5e1258ba59bb7991fbdf4c81076c99b2d8280306b3b2864ce,13232461,1631737479,0,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,18077479300849800,0,0,False,3603.99433345243,0.0219225206991502,79.00864037473093
0x52d4aa9f982589c2cf5f5bf09792b67caafb30d4e0ac61fd6cb7203784657f74,14549473,1649479386,0,None,0x88c2a0bf,0x0101011e,24000000000000000,1,9481477421071523,0,0,True,3256.9845972087574,0.014518522578928477,47.28660441379761
0x77602086da69ec8b0b854f994482488f9d90ec63d6c7f4ab3e06210c5ad24e18,13762124,1638929488,0,None,0x88c2a0bf,0x00011540,32000000000000000,1,17684668181265670,0,0,False,4423.419464205254,0.014315331818734331,63.32271740354624
0xe31abf3e0f0d99896a7326f07c43867c33587bf3734f2d82f264248e43244ab2,13078779,1629683946,106,None,0x88c2a0bf,0x21010000,16000000000000000,1,10143062572773842,0,0,False,3318.3887228031513,0.0058569374272261585,19.435595108670988
0xdc17cc7593ef3d0ca7f29f56fe4ce4b5960e3359f52df06b217b17189df1f389,13687090,1637892890,135,None,0x88c2a0bf,0x01010110,32000000000000000,1,27777397520061052,0,0,False,4037.439386022414,0.004222602479938949,17.048501564021432
0x67e21a188da99c8e55de2a67d6b13d21aaf23d0790c7e110bc7da5a41b33fbbb,13265781,1632182739,4,None,0x88c2a0bf,0x5583fe24,40000000000000000,1,36194447545980316,0,2453967000000000,True,2756.4092606341155,0.0038055524540196797,10.48966002608873
0x3a36dfef6394b6a48b5be1f899454002df538b0952338e5f91420cdbe81c1ecb,13592761,1636603969,2,None,0x88c2a0bf,0x00011167,40000000000000000,1,37361299049838192,2440000000000000,2440000000000000,True,4729.599730534028,0.00019870095016181121,0.9397759603421576
0x1924518777b6597b906602b53bcfe9421507bcb510b9f23be4fbb0590946f612,14048984,1642769043,0,None,0x88c2a0bf,0x01010107,40000000000000000,1,47037127622540304,0,0,False,2559.422870513067,-0.007037127622540301,-18.010985379848893
0xe58985a2e8b02820211179a8554670a5f7433d80224b4bcd4c7b0feb694e4d7e,13195970,1631249522,77,None,0x88c2a0bf,0x01000000,40000000000000000,1,20150727788377459,0,0,False,3205.1171776011956,0.01984927221162254,63.61924332835348
0xc6361037de16c6c7bfa30f9031457f75f482abbc2d6c28c51e4d1bff06de4da2,13654357,1637445414,0,None,0x88c2a0bf,0x0101011b,32000000000000000,1,22836303453832405,0,626744283030000,True,4405.166805669194,0.009163696546167596,40.36761184240294
0x842fd57b470863fbb4a692572a85fa23a0939e6849244eb142ac5bb7c12a8471,13223934,1631623348,104,None,0x88c2a0bf,0x96bc3e6f,40000000000000000,1,12634372267971348,0,0,False,3425.5491366091064,0.027365627732028653,93.74230245021697
0x12d9913797641488c7f3e1c4111457bce04242e1b4d4ec3fdf3f5ca9479e83d5,13104575,1630028532,26,None,0x88c2a0bf,0x21010000,96000000000000000,4,69615491595800000,0,0,False,3272.4202372498075,0.026384508404200008,86.34119925179174
0xce6f6c2bee849fea4c36150931bb8f9cc51218ae15668997860dda86deac07a2,13080716,1629710616,81,None,0x88c2a0bf,0x96bc3e6f,32000000000000000,2,17940874825123641,0,0,False,3318.3887228031513,0.014059125174876362,46.6536424327876
0xf92213c1d2222dbbbb4d673786a02d3be3e0126788e05df816c56ca3201f1543,13484259,1635133611,0,None,0x88c2a0bf,0x00010f73,40000000000000000,1,15871558345859808,16400000000000000,16400000000000000,True,4204.4905244621505,0.0077284416541401925,32.494159703691025
0xbf9fc691e0aae82f17ea3f0950eacf77bbaadbbe1951f418216e1b06c4293d21,13797544,1639407969,0,None,0x88c2a0bf,0x0101011e,32000000000000000,1,13748427784018293,0,625978171998000,True,3774.2674324281547,0.01825157221598171,68.88631460539033
0xb6dda60f69eba3875be093c136b8118a59d4efe8c9fb88c818e2603c2362e3d6,13246038,1631918953,0,None,0x88c2a0bf,0x96bc3e6f,40000000000000000,1,10185746727780276,0,0,False,3392.7420314805504,0.029814253272219725,101.1520702138664
0xf5b7af43aa48325b451a6e4b96b7e420c80c80dae6ac3a30c67daab2962fd4e0,14553730,1649536607,0,None,0x88c2a0bf,0x0101010f,16000000000000000,1,11090754251673201,0,0,True,3256.9845972087574,0.004909245748326801,15.989337786212971
0xb2af0609f06c42efc4625f57a68292e15c32948aac300726c05a6a8f876b12bd,13216778,1631528335,170,None,0x88c2a0bf,0x01000000,40000000000000000,1,14280006238900823,0,0,False,3287.6295559311984,0.025719993761099177,84.55781166735568
0x901f0764a5325393f1523ed7bbda4baa9446113862bac4b3761d15a8e3fab57a,13360526,1633456661,0,None,0x88c2a0bf,0x00010b6e,40000000000000000,1,24138619324055625,6080000000000000,6080000000000000,True,3522.7604106375998,0.009781380675944378,34.4574606065925
0xeb598320803e81f00b232ef5e68b35f8847f4273a0a651d7f4ff664c794869ca,13505816,1635425197,4,None,0x88c2a0bf,0x00011e8a,40000000000000000,1,34295018490221450,5160000000000000,5160000000000000,True,4275.237414049306,0.0005449815097785509,2.3299253405703384
0x5702dcf8bf1e63abcbc7a924039a2bd45f9679741b487268f9d243660a1f63a6,13428160,1634375737,2,None,0x88c2a0bf,0x00010dea,40000000000000000,1,23304401398249500,7720000000000000,7720000000000000,True,3833.8378405207486,0.008975598601750498,34.41098956071618
0xdb4dc046598fbb8d5f6be0ceb5dc14782b04a2d4e2517874300c2da7da89631f,13027956,1629006314,3,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,4956917378407164,6957552000000000,6957552000000000,True,3313.7358254630212,0.004085530621592836,13.538369186798386
0xc0ca3e3d4952a4a260eab868983222171f5e50138b47177eb70375c67f02f030,13230801,1631715512,22,None,0x88c2a0bf,0x01000000,40000000000000000,1,19570494115812384,0,0,False,3603.99433345243,0.020429505884187616,73.62782344184525
0xa6dcad3400e0d8cba5ea1e72aba96d6b7cc2f2a3fbdd70c680f51c07760e8322,13541882,1635914946,0,None,0x88c2a0bf,0x0101011e,40000000000000000,1,33786675937575760,0,0,False,4584.546845952454,0.006213324062424239,28.48527523326753
0x9b44961e41391a42ba88a51da3037faa41b4f08d389c95e10cf069c0f04bb2cd,13763698,1638951018,0,None,0x88c2a0bf,0x00010765,32000000000000000,1,14642094947227319,14656000000000000,14656000000000000,True,4423.419464205254,0.0027019050527726813,11.951659400869204
0xdb6ea13d5ae8b1e4048d4343c908bc9ebf38cbdbd30d33a3adac9273a5482891,13059360,1629424960,3,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,7242730822629696,5517696000000000,5517696000000000,True,3275.8744596305423,0.003239573177370304,10.612435031851545
0xad3ac9e9c56ba1ca9760c4fb147b5a14c8849484e0d278b74378ac25d6eed4ae,13171393,1630920779,202,None,0x88c2a0bf,0x01000000,40000000000000000,1,25852131394197370,0,0,False,3919.7038413309474,0.014147868605802631,55.45545492081009
0x3de6c32a828c732453f439a2e9061dd8b105e114830bf1144865f1abe5e9a6dc,13767110,1638998418,0,None,0x88c2a0bf,0x00010ee6,32000000000000000,1,27660897361932480,1728000000000000,1728000000000000,True,4423.419464205254,0.00261110263806752,11.550002232265555
0x1f6562cbbfc19ec399ef9cec3e52ebb2ffbaf8c67331d32d13b769daa3907197,13176618,1630990344,6,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,24439711118092462,8559960000000000,8559960000000000,True,3432.079160627526,0.007000328881907538,24.025682873133853
0xdcd13f650e982a0d28f081f5ab0b2a1423a16cc6a9db007795a5367446940070,13721931,1638373439,0,None,0x88c2a0bf,0x0101010b,32000000000000000,1,26312549546901120,0,0,False,4576.921608746373,0.0056874504530988815,26.03101487746262
0xad1af1682197f2a9df691d5dec98dbad50079d13b8c6098d3714042990264992,13240857,1631849611,1,None,0x88c2a0bf,0x5583fe24,40000000000000000,1,42832074036214050,0,0,False,3392.7420314805504,-0.0028320740362140495,-9.608496618928177
0x4b7e2ccabed83e897d7b54e5ba34336c8bd3afacd268d597f18e8b22998e6ac4,14760420,1652349256,149,None,0x88c2a0bf,0x01010109,40000000000000000,1,47587912933854360,0,0,False,1958.930272077684,-0.007587912933854357,-14.864192348017093
0x84d4340d62eef37f56eed24166e4669a4219d09b79eb840975fa4708443b379f,13167712,1630871776,115,None,0x88c2a0bf,0x01000000,40000000000000000,1,24609221482325364,0,0,False,3949.6718922059836,0.015390778517674637,60.78852531042718
0x9023435054fa47fcb463a33811c5628bb7e712594447a61338725b943599edc8,13773593,1639087976,0,None,0x88c2a0bf,0x01010114,32000000000000000,1,25823824399808292,0,0,False,4116.417678694034,0.006176175600191708,25.423718427347882
0x67ab8074d28808bd888c9c52cf6639fd3de4a208093cf9c1e688738fefcc30ea,13013813,1628817651,97,None,0x88c2a0bf,0x21010000,16000000000000000,1,15298571084209902,0,0,False,3311.616306656576,0.0007014289157900987,2.322863435490933
0xb0f294e650812f31cec39a689f8e6be09a5170130ce41ca022dfcbd6da1b8e49,13048492,1629279711,3,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,7862124538781705,5127520000000000,5127520000000000,True,3022.7731297626406,0.0030103554612182955,9.099621599204884
0xf09c1a2846daeb40b4d64c4afcc1a729c0b8456895564e2f6cd94cb5aa5c7373,13256232,1632055942,5,None,0x88c2a0bf,0x96bc3e6f,40000000000000000,1,17909473022507990,0,0,False,3315.335727062075,0.02209052697749201,73.23751331810786
0x17ebd591af4c652412c4ac9b91c42fa24b4f6e44513b462ad5a57dcd22e623db,13200148,1631305377,0,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,23686988045160310,8973920000000000,8973920000000000,True,3205.1171776011956,0.007339091954839689,23.522649692451424
0xdf2de33b8513a9c2ecf3440d93967c8862a074a159491b54ad75ac204e009341,14152858,1644155016,0,None,0x88c2a0bf,0x00010ab5,40000000000000000,1,14321126431792950,0,0,False,3063.223378814802,0.02567887356820705,78.66012585576131
0xe6acbf01a7ea80ee22b8c94b0c744dfeaaa52d208060a6916d4e907e918cd7ea,13247470,1631938441,0,None,0x88c2a0bf,0x96bc3e6f,40000000000000000,1,15134700575700688,0,0,False,3428.2485711141644,0.02486529942429931,85.24442722167997
0x14426019ff56968bd9996a1ca545bd66e7bf479cbac2fb5b8507bfec75d5642f,13230869,1631716582,6,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,22997469869979144,0,0,False,3603.99433345243,0.017002530130020857,61.27702224294938
0x0d20b3472fa9cde9011304a180b8d39bd9dc1a46105ec9884d76c5af264b49d0,13673804,1637710576,305,None,0x88c2a0bf,0x0101011e,32000000000000000,1,30489297745489380,0,0,False,4346.716812707214,0.00151070225451062,6.566594888676004
0xffda8656889a8ed36be38724132ed94fe8b28b825b8b1708d8eb73a99160f579,13728387,1638462436,2,None,0x88c2a0bf,0x0101010b,32000000000000000,1,19909421735546390,0,0,True,4519.023965964112,0.01209057826445361,54.63761293943064
0x3da8dc620c8a4cc93ddc961ba6a0a77a9427388fe24959b0f3d719673ac7c600,13437736,1634504386,0,None,0x88c2a0bf,0x00011074,40000000000000000,1,13572583987391524,17920000000000000,17920000000000000,True,3845.909072752931,0.00850741601260848,32.71874842857452
0x469e84befd48cacc902448afdf288cd3577a96cd0657ed3abad8a2573dd8dad5,13081232,1629717469,0,None,0x88c2a0bf,0x96bc3e6f,16000000000000000,1,7263105120993704,0,567133600257788,True,3318.3887228031513,0.008736894879006297,28.9924134388111
0x6bd29e2199e2e93bd0648530d227f3911f866aedebc51a62c5eebc99a6f74d8b,13502570,1635381238,8,None,0x88c2a0bf,0x0001042f,40000000000000000,1,37330652038565158,2240000000000000,2240000000000000,True,4275.237414049306,0.0004293479614348441,1.835564468372044
0xf55b0c0f72ff241a9591537eabdaef53d9d833b9815f54f065ea9ce7dc928cde,13725372,1638420606,0,None,0x88c2a0bf,0x0101010e,32000000000000000,1,26598107176035348,0,256034,True,4519.023965964112,0.005401892823964652,24.41128313306582
0x5e257bcd4c097accf16fcd4730bf2618c78b483b1c929d94fe945ec7ca8ef2f3,13094121,1629888502,0,None,0x88c2a0bf,0x96bc3e6f,24000000000000000,1,14400360844788425,0,0,False,3220.9244167570623,0.009599639155211576,30.919712147078105
0x9c465ec84351c443613e6e2ffabaf48ef0d2c202f7ae13a4b4c3e5169b236346,13165356,1630840380,13,None,0x88c2a0bf,0x01000000,40000000000000000,1,21335055276961356,0,0,False,3949.6718922059836,0.018664944723038646,73.72040754216414
0xf8589ba526c53b46ffed1f4b902e7f5cae94346ff0fd18922d1908cb736ad5fd,13247215,1631934725,0,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,13672380476687416,0,0,False,3428.2485711141644,0.026327619523312584,90.25762401163375
0x0ff1f66a2b80cc88c763b39b63c8778147f7034ca1614f257d06287abfec7ef1,13595364,1636639768,0,None,0x88c2a0bf,0x01010112,40000000000000000,1,33368822734814023,0,0,True,4729.599730534028,0.006631177265185979,31.36281420654698
0x570f73c58f6e8ee9c15bfeb107623bf296c2f714e342ae959f0aea437d812d3f,13023975,1628953546,7,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,11807217997495430,2642464000000000,2642464000000000,True,3267.0716735581755,0.00155031800250457,5.065000030989974
0xba48b1e4c7ba0fdfb8bc643d670f13f68ebbefe215bf8a0be5b8ab56494a5dd7,13696958,1638028812,0,None,0x88c2a0bf,0x0101011c,32000000000000000,1,21619280527898463,0,0,False,4080.0688248969946,0.010380719472101535,42.35404989812266
0x6f5e7164cc3c247d46cf28a85d30d4f8222445d3f4de53a40829a28398fc625e,13137726,1630471330,0,None,0x88c2a0bf,0xc0bcfd4c,240000000000000000,10,136599967887786480,65143440000000000,65143440000000000,True,3827.122924445459,0.03825659211221352,146.4126806838117
0x08ca44059d6ec8e8e46fea06441b4baf84a3469314407d8c28d7328ffd44107b,13182058,1631063788,148,None,0x88c2a0bf,0x01000000,40000000000000000,1,21429216699016392,0,0,False,3493.1968871194176,0.01857078330098361,64.87140241836521
0x5da8250807d3a664c6c672342dedf3046e6eb57466f651ec29d3663a3b75a177,14465092,1648341731,0,None,0x88c2a0bf,0x01010119,16000000000000000,1,13552798551287868,0,0,False,3285.3976857881607,0.002447201448712133,8.040029976256276
0x3e323c78148df8eb7cd596344e9dde72857106b5a897e146ce28366780b505d4,13314501,1632835571,3,None,0x88c2a0bf,0x00011711,40000000000000000,1,18434161234951944,0,0,False,2798.281676470823,0.021565838765048057,60.34729145395814
0xcccfbae9df9d1aa75a9843ee56c53eaccfd798507957c2c0d12f94c97608241c,15232251,1659028213,7,None,0x88c2a0bf,0x13c9b33a,16000000000000000,1,14623110686290826,752000000000000,752000000000000,True,1722.5232246775797,0.0006248893137091742,1.0763863557168865
0xfec3dddf2df5291f9304903a131f397a80f6b0bead81b392ac124ee8c4924089,13436444,1634487507,1,None,0x88c2a0bf,0x00011cdf,40000000000000000,1,15358561819103040,16880000000000000,16880000000000000,True,3845.909072752931,0.00776143818089696,29.849785517522623
0x5dcad7b86fea4869cfacf710184c754ba3aa5986f99ec43514c3358c85c98211,15888700,1667468855,31,None,0x88c2a0bf,0x38ed1739,8000000000000000,1,6605091346350653,0,0,False,1530.589734744137,0.0013949086536493476,2.135032866181456
0xd4e022c8f9e574b301f11aa357c2b98d7a616aa0558bb450a69f85663a20be4a,13863760,1640293748,0,None,0x88c2a0bf,0x01010106,32000000000000000,1,31433510274008150,0,0,False,4096.466944697206,0.0005664897259918464,2.3206064370361763
0x6a4ddfb191f835ae8b16a8823660225d8726e6606fbf708988adea450127a1ae,13674181,1637715527,0,None,0x88c2a0bf,0x000114a9,32000000000000000,1,22187742907777695,7008000000000000,7008000000000000,True,4265.955467580719,0.0028042570922223037,11.962835875067746
0x15e7e1186e17a6d63aa01cc97617c3ee73410d52f08991849d14259b95751b0a,13174563,1630963348,44,None,0x88c2a0bf,0x96bc3e6f,120000000000000000,3,62193121149466088,0,0,False,3919.7038413309474,0.057806878850533906,226.58584508579045
0x46edc374f1070f37c3f37f2828a93975d69ce767b5b976082cae277de3ae7893,15042700,1656468171,0,None,0x88c2a0bf,0x00010a09,24000000000000000,1,10981466648074532,11304000000000000,11304000000000000,True,1096.8118347090274,0.0017145333519254687,1.8805204713951917
0xf7637882d24ec53ae36351ccdd553385bb0a562f7a76526582c1dc487d796318,14610496,1650302650,2,None,0x88c2a0bf,0x00021eb1,32000000000000000,2,28540501380595765,800000000000000,800000000000000,True,3065.453995454568,0.002659498619404238,8.15257066875863
0xb6fe88ae23bee2f278e7f2a64e219ae484c55337caa3d42811490697da7f7a94,13685186,1637866718,237,None,0x88c2a0bf,0x01010114,32000000000000000,1,29653626121005699,0,0,False,4519.946892871215,0.0023463738789942998,10.605485323874465
0x48d9fdf149c8544b7699c837ec0990803c2029be992f751bde26d4a349348e49,13212058,1631464622,1,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,17415807623386788,12422600000000000,12422600000000000,True,3412.109186895813,0.010161592376613212,34.6724627017324
0xc1d79611e02c3e0d98e3b76e5d8cff8735d8c10e8c934181b6814d4f4352c92c,14980813,1655493199,4,None,0x88c2a0bf,0x442d9a20,24000000000000000,1,12497698417765126,0,0,False,1088.1304473485293,0.011502301582234874,12.51600456621493
0x295f10427d9ffe7acc56a77d161f6ce1d6fa6cb84e46864031b25e573a31db7e,13256898,1632064706,1,None,0x88c2a0bf,0x96bc3e6f,40000000000000000,1,11608985525617952,0,1098263441675272,True,3315.335727062075,0.028391014474382047,94.1257446144553
0xf00040fe567194c3c6ea913d1516d7bbf2de00f21aa29ec478e0391a55a310f2,13175045,1630969245,6,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,24106097576820560,8743440000000000,8743440000000000,True,3919.7038413309474,0.007150462423179441,28.02769502742905
0xce6df1e96b873643bbb2f71efd8aaf281d8ff89fcee4236b7b29ed1735659c1b,13093411,1629879291,0,None,0x88c2a0bf,0xc0bcfd4c,24000000000000000,1,17554436802130410,1382304000000000,1382304000000000,True,3220.9244167570623,0.00506325919786959,16.30837517878794
0x7cead2dbe36ed9bb4ae6c3c049e8c0286ff5452f18781a348a48521990300d35,13180279,1631039531,5,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,35884762679485209,0,0,False,3432.079160627526,0.004115237320514796,14.123820248775491
0x02762c9b509d8db05ce0b1c8e8bcbc658a7be8e7c5e7c58098e26e487767505b,14549806,1649484113,0,None,0x88c2a0bf,0x01010113,24000000000000000,1,7925283378850752,0,682179126939936,True,3256.9845972087574,0.016074716621149246,52.355104439578696
0xac027d998251bc573cf0532210e561313f14bbe1fdcdb3afcc2ff30e31081c49,13365679,1633527000,7,None,0x88c2a0bf,0x00011e9b,40000000000000000,1,29216213096174943,6200000000000000,6200000000000000,True,3585.2083139079473,0.004583786903825057,16.43383091677596
0x9cf035b20444cd8165396539b003cdc4c3d96518a079eceee457d8a90c0e13ad,13719751,1638343507,0,None,0x88c2a0bf,0x0101011e,32000000000000000,1,33460584550404696,0,0,True,4576.921608746373,-0.001460584550404695,-6.684980990148354
0xf781b697b73d9e1f9b5a930329a3abbe49cf951fcfa7fa29444e0fe137dca350,13192439,1631202943,0,None,0x88c2a0bf,0x96bc3e6f,40000000000000000,1,23009068847575980,0,505804000000000,True,3435.3967512891218,0.016990931152424022,58.37058968241462
0x8b8acf0c6105bd753681226fdd0a3b26b9c97249e80d9ff327430559e3b9730b,14681474,1651265542,4,None,0x88c2a0bf,0x00011eb3,24000000000000000,1,11226505092186728,0,0,False,2814.766209310051,0.012773494907813272,35.954401841306804
0xfa7bf5850872e3ff7c76d86213fbdbc3ba86761dbdcc22159e1a35e6066e6a2e,13080270,1629704450,279,None,0x88c2a0bf,0x96bc3e6f,16000000000000000,1,9511638545717740,0,0,False,3318.3887228031513,0.006488361454282261,21.530905479360907
0xd654e30617fc297681a7b8c6c5ee7c632e53e40f1d0a4d6e4a33b716670b73fc,13232140,1631733414,57,None,0x88c2a0bf,0x5583fe24,40000000000000000,1,26379507272442912,0,0,False,3603.99433345243,0.013620492727557089,49.08817860894578
0xe031abaad4be8cfbd4b1094b77026bde7d76e2f776f12047e5790edb485dc873,13220074,1631572016,1,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,17670019704033322,0,0,False,3287.6295559311984,0.022329980295966678,73.41270320438134
0x0a6cc38a686f9c4ec710cf26e4f65af353fe38fa933e459dc481603093cf468b,13595746,1636645116,0,None,0x88c2a0bf,0x0101021e,80000000000000000,2,72454299480230712,0,0,False,4729.599730534028,0.007545700519769286,35.68814314499129
0xef8df442724cc17b7711282753892a1bb2a35c42c5b6aece22cd5b3be503a8a2,13106106,1630048646,2,None,0x88c2a0bf,0xc0bcfd4c,24000000000000000,1,17502024389368752,0,0,False,3272.4202372498075,0.00649797561063125,21.264106889385378
0xa86356cf3124a86b3b74d7ea253b9daed261d848f67e9345e0a0635506705311,13190117,1631171332,0,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,31466088905101968,2864800000000000,2864800000000000,True,3435.3967512891218,0.005669111094898032,19.475645838109816
0xd95a904c43594459025929631e1a4b56514364906f8a867768a9eb6870d5bab7,13674853,1637724810,217,None,0x88c2a0bf,0x01010109,32000000000000000,1,21429552209136480,0,0,False,4265.955467580719,0.01057044779086352,45.093059548210775
0x67b58497163ae4e2b28ea863711ca4cb7b15e6433e79a33afbcd6a4d214f06d2,13591314,1636584861,132,None,0x88c2a0bf,0x01010105,40000000000000000,1,39524182705208513,0,0,False,4606.572080283824,0.00047581729479148627,2.1918866655026386
0xeadedaf3e3f93a2171d4a9c5f53470827155fb2a2fd0f669f8411a4e315fb470,13764840,1638967140,0,None,0x88c2a0bf,0x01010116,32000000000000000,1,16905255013555320,0,0,False,4423.419464205254,0.01509474498644468,66.77038878025408
0xde07c92bde35087d82fdae448887aada3e064efb355fe03712dc98d66ac04985,13083959,1629753513,182,None,0x88c2a0bf,0x01000000,32000000000000000,2,26009465377335850,0,0,False,3318.3887228031513,0.005990534622664152,19.878922535410553
0xc9843f1f730b40c34612dcf3cb2da82413b688516aa78864ae1d643234a60b1b,13669121,1637647104,4,None,0x88c2a0bf,0x00011e92,32000000000000000,1,28489296930908358,896000000000000,896000000000000,True,4346.716812707214,0.002614703069091639,11.36537379065778
0x0e4e92363ea42abc41d99199096a6a8aa31098ffdb335e3394d9638099286d7c,13023738,1628950214,2,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,9084117530059460,3716432000000000,3716432000000000,True,3267.0716735581755,0.0031994504699405396,10.45283400129513
0xf9d045ff29ab2364449f858e01e16d132f5b121768db4bc341c173fbd24a9c16,13239054,1631825741,279,None,0x88c2a0bf,0x01000000,40000000000000000,1,22722146695042080,0,0,False,3569.1759729110972,0.01727785330495792,61.6676988795384
0x49325b31fcd6c5e6f123d7b1a0c4bce110363bc2a7666e53c3b18c15d3dd8052,13871455,1640396987,3,None,0x88c2a0bf,0x000107f5,32000000000000000,1,16062726317028868,14272000000000000,14272000000000000,True,4094.7231684833027,0.0016652736829711329,6.818834731527416
0x443d547ec1d984a15e74cc1e8b93071ff62199ad538fc4791fdf1c76a5407f25,13356955,1633409031,1,None,0x88c2a0bf,0x00011e86,40000000000000000,1,25339224174408430,9280000000000000,9280000000000000,True,3522.7604106375998,0.005380775825591568,18.955184056909822
